generation_biomass,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_poundage,generation_hydro_water reservoir,generation_marine,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,price_actual,total_renewable_energy
340,0,49,615,1136,0,84,841,316,0,9164,65.92,12545
337,0,277,595,876,0,86,1193,318,0,9189,63.76,12871
338,0,219,609,709,0,86,1284,321,0,8830,63.3,12396
339,0,127,587,854,0,87,1149,323,0,8294,63.85,11760
337,0,214,586,865,0,89,941,316,0,7958,64.14,11306
340,0,203,578,692,0,88,750,315,0,7573,57.57,10539
339,0,0,594,826,0,88,396,315,0,7677,61.48,10235
333,0,0,616,1854,0,96,89,322,0,7618,66.95,10928
339,0,0,661,2806,0,97,37,323,0,8172,74.66,12435
338,0,0,697,3795,0,94,37,321,0,8250,75.91,13532
333,0,0,712,2729,0,93,36,325,0,8265,69.29,12493
314,0,158,677,2022,0,96,25,327,0,8622,69.42,12241
338,0,347,611,1364,0,95,25,326,0,8542,64.56,11648
315,0,625,600,631,0,86,25,328,0,8657,60.29,11267
300,0,1245,576,455,0,86,25,328,0,8567,55.4,11582
305,0,2012,576,410,0,84,25,328,0,8397,54.05,12137
304,0,3190,556,296,0,86,25,322,0,7953,50.71,12732
309,0,3517,564,305,0,88,25,318,0,7396,49.77,12522
324,0,3804,552,269,0,88,25,313,0,7149,48.85,12524
341,0,3851,565,255,0,84,25,317,0,6578,50.11,12016
349,0,3726,561,236,0,83,25,315,0,6612,50.45,11907
345,0,3546,551,238,0,82,32,315,0,6658,52.19,11767
344,0,2657,556,304,0,83,40,314,0,7017,51.76,11315
345,0,1483,548,672,0,86,365,324,0,7249,55.08,11072
348,0,412,564,929,0,87,986,330,0,7336,58.76,10992
344,0,117,573,766,0,84,1403,330,0,7245,59.37,10862
344,0,44,586,887,0,87,1619,324,0,6892,59.69,10783
342,0,4,565,1173,0,86,1711,324,0,6484,64.51,10689
336,0,0,555,1221,0,85,1650,315,0,6284,64.82,10446
337,0,0,544,796,0,85,1407,316,0,5915,60.42,9400
338,0,0,555,838,0,83,848,316,0,5586,60.33,8564
339,0,0,567,1605,0,85,258,313,0,5501,66.11,8668
344,0,0,635,2935,0,97,114,302,0,5706,75.1,10133
340,0,0,678,3894,0,94,90,297,0,5676,77.08,11069
342,0,0,648,3658,0,93,68,291,0,5715,76.86,10815
342,0,0,638,3623,0,91,40,287,0,5927,76.69,10948
338,0,27,637,2871,0,89,40,285,0,5879,74.01,10166
337,0,225,607,1887,0,92,40,286,0,5798,67.28,9272
335,0,557,570,740,0,81,41,297,0,5565,62.18,8186
335,0,820,552,633,0,81,41,297,0,4810,56.76,7569
339,0,1482,529,645,0,80,40,294,0,4255,55.09,7664
341,0,2275,520,479,0,79,40,290,0,4296,51.52,8320
337,0,2429,531,599,0,86,40,288,0,4451,51.13,8761
341,0,1691,532,574,0,85,40,286,0,5106,54.82,8655
340,0,782,533,671,0,84,40,281,0,5906,64.89,8637
339,0,7,590,3185,0,92,47,278,0,6632,76.18,11170
343,0,0,647,4302,0,95,49,278,0,7170,81.49,12884
348,0,0,688,4551,0,94,230,276,0,7252,79.28,13439
333,0,0,662,4707,0,92,745,277,0,7078,80.43,13894
328,0,0,667,4529,0,97,1324,282,0,6901,80.59,14128
345,0,0,665,4205,0,95,1602,276,0,7111,80.34,14299
346,0,0,662,3972,0,95,1661,273,0,7600,78.45,14609
346,0,0,649,3115,0,102,1573,278,0,8165,77.55,14228
348,0,0,650,2967,0,105,1381,278,0,8451,76.63,14180
349,0,0,667,2997,0,105,997,283,0,8454,75.92,13852
352,0,0,697,4023,0,107,403,287,0,8326,77.25,14195
355,0,0,734,4715,0,108,119,289,0,8181,82.24,14501
352,0,0,748,4504,0,109,87,291,0,8101,82.2,14192
351,0,0,686,4255,0,103,86,297,0,7885,81.82,13663
354,0,0,667,2963,0,108,68,287,0,7658,77.29,12105
355,0,2,650,1844,0,106,66,281,0,7425,75.3,10729
353,0,36,619,1472,0,104,55,278,0,6562,73.12,9479
355,0,125,610,1484,0,101,39,275,0,6003,67.4,8992
342,0,459,530,590,0,94,27,277,0,5897,59.88,8216
336,0,706,508,474,0,93,27,269,0,5833,56.7,8246
334,0,866,515,453,0,92,27,272,0,5654,55.4,8213
338,0,861,505,483,0,94,26,277,0,5428,54.28,8012
335,0,693,499,457,0,94,27,283,0,5820,56.88,8208
339,0,247,533,1084,0,88,30,288,0,5845,65.31,8454
338,0,38,604,3212,0,92,43,292,0,5744,73.95,10363
341,0,3,689,4429,0,91,54,294,0,5768,78.26,11669
344,0,0,709,4596,0,92,563,294,0,5725,77.78,12323
341,0,0,741,4925,0,90,1487,298,0,5048,78.58,12930
324,0,0,699,4899,0,98,2154,290,0,4712,78.45,13176
315,0,0,718,4036,0,100,2573,284,0,5328,77.31,13354
338,0,0,691,3315,0,104,2591,291,0,6111,75.61,13441
334,0,0,646,2537,0,107,2382,299,0,7005,74.42,13310
335,0,0,661,2318,0,108,2048,298,0,7329,72.89,13097
324,0,0,662,2347,0,105,1355,302,0,7324,73.16,12419
317,0,0,694,3419,0,107,499,294,0,7366,75.39,12696
341,0,0,711,4202,0,111,93,286,0,7617,81.58,13361
340,0,0,649,4437,0,111,43,284,0,7498,81.24,13362
335,0,0,644,4278,0,109,42,286,0,7093,80.48,12787
337,0,0,616,3309,0,109,30,284,0,6775,76.34,11460
338,0,0,607,1965,0,107,29,284,0,6408,72.24,9738
329,0,34,593,1507,0,106,28,284,0,6006,68.48,8887
332,0,38,527,968,0,97,28,283,0,5749,64.04,8022
331,0,50,511,498,0,96,28,282,0,5721,59.14,7517
333,0,434,509,336,0,92,28,283,0,6113,55.64,8128
333,0,513,514,390,0,96,28,281,0,6109,54.5,8264
336,0,674,507,326,0,98,27,282,0,6286,52.76,8536
343,0,505,513,433,0,97,28,284,0,6716,55,8919
344,0,143,519,620,0,95,28,289,0,6808,63.7,8846
337,0,38,581,1770,0,96,35,292,0,6485,72.08,9634
337,0,38,640,3251,0,99,59,292,0,6265,76.34,10981
337,0,3,669,3685,0,102,655,284,0,5814,76.82,11549
340,0,0,678,3497,0,106,1667,282,0,5260,77.58,11830
343,0,0,706,3531,0,105,2457,282,0,4802,76.58,12226
344,0,0,653,2997,0,104,2910,281,0,4376,74.87,11665
344,0,0,646,2891,0,104,2966,280,0,3973,73.65,11204
345,0,0,655,2687,0,104,2665,276,0,3816,73.39,10548
342,0,0,728,2310,0,105,2221,280,0,3686,73.77,9672
343,0,0,725,3177,0,103,1431,278,0,3438,75.07,9495
344,0,0,728,4751,0,107,552,272,0,3302,79.68,10056
347,0,0,767,6006,0,107,101,263,0,3519,84.66,11110
337,0,0,762,5547,0,107,59,268,0,3691,84.43,10771
332,0,0,767,4745,0,109,86,271,0,3499,82.27,9809
335,0,0,734,4227,0,108,54,277,0,3259,77.8,8994
326,0,0,696,3790,0,106,54,271,0,2900,74.53,8143
302,0,31,661,2885,0,107,26,269,0,2719,72.25,7000
313,0,38,578,2465,0,106,26,272,0,2630,71.69,6428
329,0,89,529,1116,0,92,26,270,0,2669,64.25,5120
328,0,437,521,492,0,95,26,262,0,2535,57.59,4696
327,0,470,526,557,0,93,26,259,0,2340,56.26,4598
327,0,675,526,603,0,94,26,262,0,2282,56.14,4795
327,0,675,534,651,0,93,26,266,0,2214,56.55,4786
341,0,346,560,1093,0,96,26,274,0,2103,63.03,4839
343,0,38,617,3631,0,102,34,274,0,1998,74.2,7037
342,0,2,713,5329,0,100,59,279,0,1891,78.24,8715
346,0,0,771,5797,0,100,615,279,0,1674,78.23,9582
341,0,0,746,5230,0,96,1560,280,0,1519,78.68,9772
344,0,0,745,4945,0,96,2381,282,0,1423,77.91,10216
341,0,0,688,2957,0,92,2877,279,0,1501,76.25,8735
344,0,0,705,2559,0,100,2896,282,0,1509,74.96,8395
339,0,0,708,2534,0,97,2802,280,0,1380,75,8140
339,0,0,704,2090,0,96,2683,275,0,1301,74.68,7488
337,0,0,707,2466,0,100,2078,270,0,1340,74.77,7298
337,0,0,725,4580,0,106,904,268,0,1377,78.91,8297
339,0,0,765,6352,0,110,146,269,0,1428,85.17,9409
340,0,0,769,6290,0,114,37,277,0,1582,84.84,9409
341,0,0,761,4854,0,115,36,285,0,1576,81.8,7968
346,0,0,720,4744,0,111,23,287,0,1447,78.29,7678
346,0,0,704,3558,0,109,23,288,0,1507,75.23,6535
346,0,29,649,2462,0,110,23,289,0,1573,72.92,5481
352,0,57,622,1769,0,109,23,292,0,1552,73.5,4776
346,0,58,569,1228,0,99,23,288,0,1658,65.73,4269
336,0,224,553,409,0,98,23,283,0,1832,59.87,3758
336,0,427,556,352,0,100,23,281,0,1971,56.41,4046
336,0,518,555,383,0,100,23,280,0,2005,56.31,4200
338,0,642,554,587,0,95,23,281,0,1984,56.35,4504
337,0,206,581,863,0,97,23,280,0,1920,63.79,4307
337,0,1,639,2186,0,107,30,276,0,2022,74.97,5598
334,0,0,697,3452,0,108,50,271,0,1980,78.36,6892
335,0,0,724,3748,0,107,624,272,0,1979,77.18,7789
303,0,0,725,3474,0,106,1658,269,0,1839,77.57,8374
327,0,0,692,3010,0,107,2703,274,0,1764,76.74,8877
335,0,0,695,2333,0,108,3295,271,0,1999,76.76,9036
338,0,1,711,2214,0,106,3338,267,0,2022,75.59,8997
339,0,33,702,2091,0,108,3236,268,0,1902,75.27,8679
337,0,197,687,1734,0,109,3121,271,0,1823,73.9,8279
341,0,197,676,1725,0,109,2432,276,0,1822,74.65,7578
345,0,105,694,2256,0,108,1108,283,0,1760,75.58,6659
346,0,0,752,3882,0,111,283,284,0,1881,79.28,7539
346,0,0,763,4123,0,113,133,285,0,1962,78.4,7725
347,0,0,760,3840,0,112,78,287,0,2118,78.11,7542
352,0,0,725,3513,0,111,40,283,0,2227,77,7251
350,0,0,691,2238,0,110,35,284,0,2428,74.37,6136
335,0,30,671,1918,0,110,35,280,0,2314,72.42,5693
334,0,163,625,1189,0,111,35,286,0,2221,70.22,4964
336,0,445,611,766,0,100,35,283,0,2219,60,4795
329,0,1140,582,453,0,100,35,281,0,2190,54.84,5110
330,0,1765,566,396,0,99,34,282,0,2255,53.32,5727
328,0,2022,548,339,0,100,32,281,0,2368,52.12,6018
331,0,1969,552,345,0,98,32,281,0,2543,51.81,6151
332,0,1593,539,393,0,96,32,278,0,2627,53.21,5890
330,0,948,535,704,0,96,42,273,0,2687,57.11,5615
331,0,520,539,686,0,98,58,270,0,2853,59.47,5355
329,0,51,562,1163,0,98,562,267,0,2982,67.32,6014
330,0,0,604,1672,0,96,1507,269,0,2952,71.25,7430
326,0,4,594,1675,0,94,2447,269,0,2824,67.97,8233
326,0,0,593,1024,0,95,3006,266,0,3080,66.06,8390
329,0,33,563,764,0,92,3016,265,0,3348,66.64,8410
326,0,134,553,650,0,92,2941,264,0,3413,65.47,8373
329,0,482,545,633,0,96,2891,264,0,3526,59.39,8766
326,0,457,538,704,0,95,2267,266,0,3586,58.52,8239
330,0,115,566,1492,0,95,1050,267,0,3526,65.13,7441
333,0,0,639,3292,0,94,237,266,0,3702,75.08,8563
328,0,0,653,3492,0,93,100,264,0,3567,76.04,8497
330,0,0,656,2785,0,92,95,265,0,3487,76.59,7710
328,0,0,634,1958,0,91,37,266,0,3487,76.97,6801
325,0,266,581,857,0,91,34,265,0,3595,68.58,6014
325,0,432,574,673,0,90,34,267,0,3616,65.58,6011
321,0,875,562,627,0,90,32,260,0,3582,58.17,6349
324,0,1236,536,630,0,89,32,261,0,3691,55.51,6799
325,0,2502,546,437,0,89,32,261,0,3447,51.93,7639
324,0,3353,525,229,0,88,32,261,0,3428,50.75,8240
322,0,3473,515,298,0,88,32,262,0,3440,50.18,8430
321,0,3544,510,284,0,88,32,260,0,3392,49.97,8431
320,0,3561,514,343,0,87,32,261,0,3274,50.44,8392
320,0,3341,520,404,0,87,40,260,0,3099,50.41,8071
325,0,3341,515,455,0,88,58,262,0,2985,51.08,8029
326,0,2922,534,584,0,87,631,260,0,2800,53.34,8144
325,0,1583,539,651,0,87,1647,260,0,2677,55.74,7769
324,0,1018,547,559,0,87,2639,266,0,2414,56.13,7854
318,0,805,549,554,0,88,3150,265,0,2296,55.83,8025
321,0,891,532,453,0,89,3244,269,0,2268,56.24,8067
320,0,1030,536,501,0,88,3229,273,0,2105,56.88,8082
320,0,1551,524,370,0,87,3105,271,0,1856,54.5,8084
323,0,1730,527,459,0,82,2493,270,0,1795,54.11,7679
321,0,1085,529,614,0,86,1188,266,0,1784,57.65,5873
321,0,551,575,1698,0,85,266,262,0,1671,68.49,5429
319,0,0,619,2380,0,88,54,263,0,1475,73.88,5198
319,0,0,634,3046,0,88,47,262,0,1320,76.61,5716
323,0,0,633,3395,0,88,34,267,0,1224,78.86,5964
324,0,0,628,3283,0,88,34,269,0,1129,76.49,5755
319,0,6,616,2809,0,87,34,271,0,1135,71.16,5277
317,0,273,578,889,0,86,35,268,0,1188,66.97,3634
320,0,593,526,543,0,84,35,264,0,1235,58.35,3600
324,0,1332,521,405,0,86,35,264,0,1224,56.23,4191
321,0,1787,518,401,0,85,35,272,0,1158,54.53,4577
332,0,1902,519,349,0,85,35,268,0,1185,53.13,4675
332,0,1880,495,307,0,84,35,263,0,1281,53.63,4677
333,0,1379,492,420,0,83,34,262,0,1430,56.49,4433
326,0,1080,494,418,0,79,43,259,0,1742,62.77,4441
322,0,733,502,820,0,83,61,256,0,2028,74.83,4805
329,0,267,532,1212,0,84,584,258,0,2108,71.33,5374
333,0,105,551,1148,0,86,1584,267,0,2369,70.46,6443
329,0,23,540,784,0,89,2549,265,0,2520,65.42,7099
329,0,164,557,646,0,83,3086,265,0,2547,61.68,7677
331,0,180,539,641,0,87,3195,265,0,2700,62.83,7938
335,0,322,536,657,0,86,3168,268,0,2898,62.33,8270
335,0,500,532,630,0,85,3023,271,0,3091,60.15,8467
336,0,753,558,782,0,83,2338,276,0,3330,59.76,8456
335,0,540,574,905,0,85,1039,271,0,3442,66.83,7191
336,0,0,627,2604,0,87,284,281,0,3550,74.07,7769
332,0,0,666,2783,0,87,92,286,0,3791,73.52,8037
328,0,0,664,2812,0,89,46,293,0,4069,74.84,8301
333,0,0,662,2792,0,90,35,293,0,4103,73.28,8308
330,0,0,596,1986,0,89,35,289,0,4230,69.01,7555
332,0,40,549,662,0,89,35,286,0,4248,61.11,6241
325,0,452,520,445,0,87,36,279,0,3923,58,6067
325,0,697,501,488,0,85,36,283,0,3506,55.42,5921
330,0,1635,502,391,0,85,35,284,0,3035,54.09,6297
334,0,1892,510,284,0,84,35,282,0,2629,52.54,6050
334,0,1968,512,379,0,84,34,286,0,2362,52.38,5959
333,0,1443,515,478,0,84,35,290,0,2146,54.17,5324
331,0,851,515,539,0,84,34,287,0,2004,61.15,4645
326,0,291,582,1581,0,95,42,278,0,2023,71.72,5218
328,0,0,620,2304,0,96,60,278,0,1973,75.46,5659
333,0,0,658,2805,0,96,514,273,0,2042,75.45,6721
334,0,0,655,2879,0,96,1399,277,0,1977,77.18,7617
333,0,0,631,2586,0,99,2213,278,0,1801,74.64,7941
326,0,0,626,2458,0,97,2717,282,0,1808,73.91,8314
331,0,0,632,2224,0,98,2867,282,0,1651,73.12,8085
332,0,0,635,2069,0,98,2920,281,0,1554,72.18,7889
329,0,0,646,1685,0,101,2874,282,0,1409,71.11,7326
330,0,0,663,1892,0,103,2394,284,0,1270,70.8,6936
334,0,0,690,2865,0,105,1137,279,0,1237,76.77,6647
332,0,0,715,4883,0,105,232,281,0,1409,81.36,7957
327,0,0,722,4540,0,105,50,282,0,1723,81.13,7749
327,0,0,706,4505,0,103,48,283,0,2005,80.53,7977
331,0,0,680,3174,0,104,33,283,0,2256,80.32,6861
331,0,1,641,2225,0,104,32,285,0,2482,76.61,6101
322,0,3,612,1683,0,102,32,285,0,2705,72.21,5744
317,0,257,559,868,0,90,32,282,0,2844,62.76,5249
327,0,846,530,433,0,92,32,282,0,2969,55.15,5511
332,0,1469,518,286,0,88,23,286,0,3200,53.08,6202
332,0,1797,525,290,0,88,21,289,0,3465,51.05,6807
332,0,1881,520,411,0,89,21,289,0,3496,51.21,7039
329,0,1880,513,445,0,86,21,281,0,3620,51.33,7175
328,0,1241,540,425,0,88,21,277,0,3710,53.6,6630
329,0,643,570,481,0,88,29,273,0,3791,61.93,6204
329,0,15,608,1580,0,94,40,267,0,3894,72.85,6827
330,0,22,662,2548,0,97,423,267,0,3712,72.84,8061
331,0,0,654,3219,0,96,1146,258,0,3595,73.96,9299
325,0,0,659,3076,0,93,1753,258,0,3463,71.82,9627
318,0,0,657,2693,0,96,2250,259,0,3328,69.87,9601
319,0,0,652,2414,0,97,2482,259,0,3102,68.99,9325
326,0,0,654,1837,0,100,2471,263,0,2955,67.09,8606
335,0,0,619,1202,0,102,2379,261,0,2951,66.83,7849
336,0,0,637,1375,0,103,2000,263,0,2856,66.56,7570
337,0,0,663,2746,0,105,950,266,0,2650,71.91,7717
334,0,0,687,3803,0,109,202,271,0,2593,78.09,7999
329,0,0,698,4190,0,109,50,280,0,2663,78.27,8319
332,0,0,680,3948,0,107,28,289,0,2798,78.17,8182
331,0,0,651,3056,0,105,19,299,0,3004,77.21,7465
330,0,0,626,2427,0,107,20,298,0,3141,72.01,6949
330,0,92,584,1294,0,94,18,297,0,3125,66.23,5834
329,0,471,539,480,0,93,18,295,0,2936,58.85,5161
332,0,744,512,404,0,93,18,298,0,3017,54.66,5418
332,0,1450,508,364,0,91,18,301,0,3001,52.5,6065
329,0,1809,505,328,0,91,18,296,0,2999,49.45,6375
330,0,1843,500,369,0,90,18,291,0,3021,49.37,6462
325,0,1455,498,286,0,89,18,285,0,3039,51.94,5995
327,0,475,512,518,0,89,18,290,0,2863,55.48,5092
324,0,182,540,573,0,91,26,290,0,2899,62.72,4925
326,0,0,600,2117,0,99,38,291,0,2852,69.97,6323
328,0,0,624,2990,0,97,494,285,0,2668,71.06,7486
339,0,0,639,3731,0,99,1588,288,0,2387,73.42,9071
344,0,0,626,3465,0,99,2796,289,0,2139,70.49,9758
335,0,0,624,2982,0,98,3426,289,0,1957,70.17,9711
329,0,0,628,2816,0,98,3560,288,0,1853,69.76,9572
329,0,0,625,2490,0,101,3569,293,0,1687,68.6,9094
327,0,0,602,2194,0,99,3410,288,0,1573,67.76,8493
326,0,0,606,2390,0,101,2702,283,0,1536,67.48,7944
328,0,0,647,3431,0,103,1200,286,0,1534,71.15,7529
331,0,0,680,5372,0,108,252,289,0,1608,78.31,8640
331,0,0,693,5559,0,107,49,289,0,1864,78.24,8892
330,0,0,695,5312,0,108,43,289,0,2130,78.38,8907
334,0,0,675,4894,0,107,33,286,0,2083,77.42,8412
330,0,0,635,3870,0,106,33,286,0,2029,73.04,7289
331,0,32,600,2682,0,103,32,286,0,1941,70.48,6007
330,0,122,524,1306,0,101,32,283,0,1956,70.4,4654
330,0,609,493,652,0,93,34,288,0,1873,59.95,4372
326,0,813,482,476,0,94,34,288,0,1735,58.17,4248
327,0,1166,478,490,0,96,36,285,0,1581,56.31,4459
326,0,1186,477,435,0,94,35,286,0,1575,55.09,4414
328,0,1177,482,482,0,93,35,287,0,1624,56.65,4508
333,0,872,480,633,0,95,29,286,0,1597,61.37,4325
336,0,288,535,1847,0,101,38,298,0,1597,72.89,5040
330,0,0,600,2305,0,103,46,305,0,1641,75.34,5330
304,0,0,645,2921,0,99,457,304,0,1562,73.5,6292
306,0,0,639,3320,0,101,1329,300,0,1554,74.89,7549
312,0,0,698,3230,0,102,2190,288,0,1551,73.75,8371
313,0,0,641,2953,0,100,2860,287,0,1590,72.67,8744
314,0,0,632,1937,0,99,3033,294,0,1696,72.14,8005
316,0,0,637,1569,0,102,3036,294,0,1678,70.6,7632
312,0,0,634,1417,0,99,2903,289,0,1655,69.23,7309
316,0,0,641,1620,0,103,2338,277,0,1621,70.38,6916
318,0,1,682,2893,0,109,1132,275,0,1571,74.59,6981
317,0,0,730,5122,0,111,284,281,0,1565,81.93,8410
314,0,0,782,5364,0,110,77,282,0,1532,80.93,8461
324,0,0,700,4483,0,108,70,286,0,1567,79.49,7538
341,0,0,676,3812,0,108,39,289,0,1647,77.2,6912
338,0,0,649,2744,0,106,39,291,0,1657,75.52,5824
335,0,0,607,2309,0,105,36,292,0,1698,73.46,5382
334,0,180,568,1745,0,105,30,285,0,1839,71.38,5086
330,0,408,548,669,0,94,29,286,0,1829,63.45,4193
331,0,817,485,528,0,94,29,282,0,1785,60.1,4351
327,0,1410,465,450,0,94,29,282,0,1815,56.67,4872
326,0,1480,459,343,0,94,28,274,0,1823,56,4827
327,0,1478,456,344,0,93,28,275,0,1883,55.83,4884
327,0,1543,463,452,0,92,27,280,0,1937,57.51,5121
332,0,953,463,400,0,91,34,284,0,2022,60.54,4579
343,0,741,476,560,0,93,38,285,0,2113,64.57,4649
342,0,132,491,1425,0,95,363,288,0,2128,66.45,5264
346,0,0,509,2127,0,101,1131,278,0,2112,70.9,6604
344,0,0,509,2411,0,100,2016,275,0,2182,67.39,7837
342,0,0,490,1649,0,99,2731,275,0,2162,66.35,7748
332,0,0,497,1612,0,97,2942,273,0,1986,66.44,7739
322,0,0,489,1455,0,99,3007,272,0,1766,66.37,7410
321,0,0,481,966,0,101,2944,275,0,1625,64.67,6713
322,0,0,485,730,0,101,2540,273,0,1510,64.69,5961
324,0,0,525,2331,0,100,1254,273,0,1447,69.16,6254
337,0,0,619,4540,0,99,298,270,0,1455,78.5,7618
336,0,0,678,5365,0,100,80,271,0,1447,78.41,8277
337,0,0,636,4730,0,99,66,270,0,1446,77.64,7584
340,0,171,618,3567,0,98,42,268,0,1491,77.32,6595
337,0,392,589,2473,0,99,31,274,0,1560,74.07,5755
337,0,392,551,1824,0,97,30,271,0,1660,70.6,5162
341,0,392,542,1658,0,95,30,265,0,1760,67.85,5083
338,0,422,504,1949,0,96,30,265,0,1825,68.2,5429
337,0,857,478,1843,0,96,50,265,0,1814,63.6,5740
335,0,1146,465,1350,0,97,87,263,0,1792,59.54,5535
336,0,1665,462,841,0,97,92,263,0,1712,56.52,5468
336,0,2000,462,417,0,96,92,262,0,1662,54.65,5327
337,0,2019,457,372,0,94,92,259,0,1695,54.16,5325
336,0,2034,457,371,0,94,88,267,0,1789,54.28,5436
337,0,2152,469,392,0,93,59,267,0,1769,54.26,5538
340,0,1716,487,550,0,93,386,270,0,1684,54.97,5526
339,0,1180,504,684,0,93,1105,269,0,1485,54.99,5659
340,0,1096,490,609,0,93,1796,264,0,1454,57.47,6142
340,0,1156,479,789,0,92,2368,269,0,1511,59.12,7004
329,0,1298,473,626,0,94,2565,275,0,1542,58.23,7202
331,0,1297,481,1021,0,95,2619,277,0,1547,56.56,7668
338,0,1294,468,563,0,95,2468,272,0,1437,56.73,6935
339,0,1217,504,741,0,93,1907,263,0,1433,57.24,6497
336,0,896,527,1908,0,93,860,261,0,1615,62.94,6496
337,0,810,564,3025,0,95,190,263,0,2134,69.63,7418
334,0,99,603,3281,0,95,81,264,0,2447,70.58,7204
330,0,0,605,3022,0,94,80,263,0,3032,72.12,7426
329,0,0,587,3128,0,93,63,263,0,3609,68.79,8072
328,0,0,542,2429,0,92,39,264,0,4002,66.8,7696
331,0,84,529,1113,0,92,33,264,0,4423,60.59,6869
370,0,364,882,741,0,99,26,290,0,5485,64.04,8257
368,0,1582,868,667,0,97,26,285,0,5344,59.11,9237
364,0,1833,865,622,0,97,25,284,0,4741,56.35,8831
362,0,1867,857,583,0,98,24,290,0,4360,54.6,8441
368,0,2389,845,520,0,96,25,291,0,4664,54.29,9198
366,0,2344,852,428,0,98,24,292,0,5567,56.04,9971
369,0,1306,859,621,0,98,24,306,0,6175,60.1,9758
369,0,205,893,1239,0,97,32,304,0,6675,66.4,9814
360,0,0,914,2635,0,97,77,298,0,6730,73.37,11111
355,0,0,955,2894,0,96,535,297,0,6397,72.19,11529
355,0,0,969,3085,0,93,1036,299,0,6084,76.33,11921
354,0,0,975,2938,0,92,1470,303,0,6169,74.26,12301
352,0,20,929,1930,0,92,1831,301,0,6757,74.09,12212
368,0,54,937,1414,0,94,1959,297,0,7167,71.77,12290
367,0,211,932,809,0,97,1899,300,0,7436,68.43,12051
368,0,523,904,690,0,97,1849,303,0,7516,67.27,12250
369,0,558,904,715,0,98,1500,305,0,7489,68.1,11938
371,0,434,910,961,0,101,756,309,0,7431,76.3,11273
367,0,72,958,2086,0,103,192,307,0,7392,82.18,11477
364,0,0,995,2456,0,105,71,308,0,7889,83.37,12188
364,0,200,996,1844,0,107,46,307,0,8315,79.21,12179
369,0,263,971,1548,0,103,28,303,0,8638,73.19,12223
369,0,480,929,916,0,100,31,304,0,9009,67.48,12138
369,0,1589,885,529,0,100,45,298,0,9458,67.02,13273
388,0,109,1187,685,0,97,39,295,0,8232,62.12,11032
388,0,572,1179,723,0,96,39,271,0,7891,60.16,11159
387,0,1043,1163,658,0,95,39,238,0,7620,57.26,11243
384,0,1422,1140,943,0,95,38,242,0,7168,52.61,11432
384,0,1242,1148,763,0,95,39,259,0,6542,52.73,10472
384,0,796,1128,785,0,93,37,258,0,6341,57.1,9822
384,0,100,1145,1597,0,94,36,262,0,5980,64.61,9598
386,0,0,1176,3198,0,95,46,273,0,5915,75.99,11089
381,0,1,1204,4402,0,94,433,261,0,5803,77.75,12579
369,0,0,1216,5241,0,91,1375,262,0,5167,78.92,13721
343,0,0,1216,5601,0,91,2314,266,0,4763,82.91,14594
352,0,0,1226,4413,0,96,3047,271,0,4916,83.36,14321
352,0,0,1229,3496,0,95,3529,265,0,5247,81.58,14213
357,0,9,1223,3083,0,97,3758,275,0,5620,79.77,14422
354,0,0,1128,2745,0,97,3779,276,0,5580,77.96,13959
352,0,0,1114,2043,0,97,3712,270,0,5973,77.05,13561
354,0,0,1110,1473,0,98,3488,271,0,6156,77.9,12950
354,0,0,1113,1939,0,98,2839,272,0,6053,80.05,12668
321,0,2,1182,3690,0,99,1333,278,0,5600,84.23,12505
312,0,0,1241,6087,0,97,342,284,0,5263,84.91,13626
333,0,0,1252,6318,0,98,172,293,0,5152,84.77,13618
351,0,0,1250,5304,0,99,132,297,0,5118,79.19,12551
348,0,0,1222,3813,0,98,77,296,0,4832,75.83,10686
356,0,0,1187,2676,0,98,76,301,0,4679,74.36,9373
245,0,839,1195,1314,0,94,562,253,0,10166,69.61,14668
246,0,1686,1180,1049,0,94,440,249,0,10200,63.2,15144
246,0,2535,1155,798,0,94,334,246,0,10169,60.67,15577
244,0,2879,1129,700,0,94,328,248,0,10203,58.75,15825
236,0,2932,1121,637,0,95,266,251,0,10493,57.84,16031
229,0,2776,1120,717,0,95,194,251,0,10353,59.48,15735
229,0,1805,1135,822,0,96,157,253,0,9990,68.36,14487
237,0,941,1130,1066,0,96,163,263,0,9862,77.19,13758
239,0,258,1130,1199,0,97,373,264,0,9661,79.16,13221
240,0,72,1180,1399,0,97,1455,263,0,9231,81.03,13937
244,0,85,1165,1395,0,97,3132,264,0,9599,82.3,15981
239,0,724,1167,1357,0,97,4252,262,0,10065,82.39,18163
239,0,685,1165,1134,0,96,4719,264,0,10337,78.97,18639
243,0,1432,1183,1112,0,95,4875,256,0,10539,77.52,19735
244,0,2272,1178,1109,0,95,4869,249,0,10864,75.31,20880
241,0,2630,1168,1235,0,95,4688,248,0,11111,73.51,21416
243,0,2570,1124,1052,0,94,4533,245,0,11311,74.34,21172
243,0,2384,1121,848,0,90,4166,239,0,11515,78.73,20606
246,0,1039,1148,1137,0,92,3574,247,0,11006,84.87,18489
245,0,400,1203,1441,0,93,2392,250,0,9905,84.48,15929
246,0,14,1224,2802,0,93,1017,249,0,8330,83.59,13975
242,0,8,1233,3987,0,93,696,239,0,7702,77.14,14200
